8.7997992855,0.0016554054,0.1214943267,74,67,712,9342,0.8071589026,
8.8241882968,0.0016056234,0.1131449368,61,73,699,9342,0.7852013620,
8.8245565500,0.0016066066,0.1112181546,65,52,712,9342,0.7939025970,
8.7053497828,0.0014630468,0.1075786769,64,59,716,9342,0.8036970265,
8.7711612968,0.0016517190,0.1077927639,60,66,708,9342,0.7901071933,
8.7357367653,0.0016440422,0.1164632841,68,60,716,9342,0.8021592568,
8.8257952744,0.0018363499,0.1219225005,74,74,716,9342,0.7946245819,
8.6916636178,0.0016081540,0.1176407621,66,65,717,9342,0.8024470768,
8.7385761899,0.0016573139,0.1121815457,56,64,709,9342,0.7913029004,
8.7488288698,0.0015990991,0.1119674588,64,61,712,9342,0.8016203632,
8.8274528955,0.0018810052,0.1273817170,71,84,698,9342,0.7881151609,
8.9006224938,0.0014657738,0.1123956326,75,69,704,9342,0.7852306762,
8.8340773567,0.0013876320,0.1047955470,80,67,716,9342,0.7988602328,
8.7214861880,0.0017080512,0.1097195461,58,60,714,9342,0.7999617321,
8.7622940585,0.0018593341,0.1234211090,61,65,709,9342,0.8001248335,
8.8494290533,0.0015456238,0.1156069364,68,71,705,9342,0.7946046783,
8.8356060884,0.0016685372,0.1154998930,60,56,709,9342,0.7949652425,
8.7767343462,0.0014868914,0.1117533719,57,54,710,9342,0.7938524989,
8.7639010253,0.0017585302,0.1218154571,66,64,711,9342,0.8052943953,
8.8111388124,0.0015979190,0.1202098052,53,61,703,9342,0.7972448394,
8.8357438283,0.0016406830,0.1090772854,54,55,702,9342,0.7940399755,
8.8666467911,0.0016163873,0.1120745022,64,60,705,9342,0.7918498479,
8.7664433208,0.0016348672,0.1095054592,57,53,709,9342,0.7983409113,
8.8253192591,0.0015384615,0.1070434596,55,61,703,9342,0.7950873088,
8.7912633003,0.0017224702,0.1163562406,59,57,704,9342,0.7880189475,
8.7333125791,0.0014714715,0.1008349390,51,42,712,9342,0.7991670135,
8.7550253979,0.0015901456,0.1166773710,52,56,707,9342,0.8026295046,
8.8501624258,0.0015686275,0.1129308499,65,73,699,9342,0.7937071026,
8.8904811947,0.0016592262,0.1164632841,62,57,704,9342,0.7929739394,
8.7577343347,0.0015209268,0.1126097195,64,58,708,9342,0.7995673402,
8.7781884362,0.0017839851,0.1223506744,67,70,705,9342,0.7897213422,
8.7295034958,0.0016704374,0.1126097195,58,46,716,9342,0.8054216904,
8.8617887695,0.0016499443,0.1099336331,69,80,703,9342,0.8008450557,
8.8642024732,0.0018281938,0.1129308499,49,60,692,9342,0.7834507400,
8.9467898937,0.0013799482,0.1072575466,66,58,699,9342,0.7894337260,
8.8715427223,0.0015575621,0.1151787626,72,57,714,9342,0.8112455098,
8.7917510096,0.0017957227,0.1169985014,62,80,696,9342,0.7814163104,
8.8975161259,0.0015352853,0.1138942411,78,60,712,9342,0.8043462514,
8.8257342416,0.0018449100,0.1227788482,69,88,693,9342,0.7954946193,
9.0064930387,0.0016373626,0.1193534575,70,72,690,9342,0.7741089186,
8.8311121596,0.0013046757,0.1136801541,72,45,716,9342,0.7966398238,
8.6639361607,0.0017980480,0.1134660672,55,59,712,9342,0.7883486438,
8.7344236518,0.0017065754,0.1226718048,79,68,723,9342,0.8004404091,
8.6732834140,0.0017689394,0.1081138942,54,57,720,9342,0.8063821727,
8.6668057256,0.0016816479,0.1129308499,51,61,710,9342,0.7969749798,
8.8346435374,0.0019112114,0.1166773710,59,54,714,9342,0.8093456022,
8.7692992511,0.0019623060,0.1158210233,50,65,698,9342,0.7784823509,
8.8533128596,0.0015144682,0.1070434596,66,51,713,9342,0.7975285456,
8.7437634456,0.0016405082,0.1184971098,63,68,708,9342,0.7863325363,
8.7269994606,0.0015099388,0.1072575466,66,46,728,9342,0.8014950071,
8.6081800302,0.0017407830,0.1179618925,56,61,723,9342,0.8118410808,
8.6663617635,0.0018141097,0.1154998930,53,69,707,9342,0.7948846249,
8.7624439381,0.0016648003,0.1195675444,65,64,707,9342,0.7950155989,
8.8328269061,0.0017115097,0.1123956326,61,60,708,9342,0.7995635572,
8.7930973414,0.0017844003,0.1217084136,57,71,694,9342,0.7859896138,
8.9985718145,0.0017795043,0.1233140655,73,67,699,9342,0.7991846415,
8.8786501145,0.0017509158,0.1156069364,52,61,690,9342,0.7951975283,
8.9934551520,0.0015897436,0.1156069364,63,62,690,9342,0.7833093857,
8.9151195939,0.0015773810,0.1150717191,63,48,704,9342,0.7926504894,
8.7665091291,0.0015117581,0.1025476343,53,50,707,9342,0.7902314136,
8.8287425438,0.0017249154,0.1188182402,66,59,713,9342,0.8026768334,
8.8373498563,0.0017594655,0.1112181546,65,72,702,9342,0.7930359679,
8.8208565612,0.0016293811,0.1115392849,63,59,706,9342,0.7885146910,
8.7274375568,0.0015909091,0.1194605010,70,56,720,9342,0.8103469256,
8.7332239897,0.0018530823,0.1146435453,51,74,697,9342,0.7909185149,
8.9101441806,0.0016034226,0.1201027617,71,64,704,9342,0.7920125640,
8.8238708813,0.0017058604,0.1212802398,70,66,707,9342,0.7991573233,
8.8246088150,0.0017333333,0.1172125883,66,73,700,9342,0.7846010524,
8.8131586897,0.0015318352,0.1110040677,67,57,710,9342,0.7813589349,
8.6342254532,0.0016264830,0.1106829373,61,42,729,9342,0.8221559730,
8.6933501349,0.0016925926,0.1178548491,61,90,700,9342,0.7908199520,
8.8546959224,0.0016591760,0.1144294584,66,56,710,9342,0.7869887874,
8.7017033533,0.0014517345,0.1059730250,60,54,716,9342,0.7995639014,
8.6569660551,0.0017997750,0.1181759794,57,62,711,9342,0.7925469937,
8.6967389165,0.0016497175,0.1113251980,59,55,715,9342,0.7945574411,
8.7305892718,0.0015545590,0.1117533719,64,69,708,9342,0.7994150921,
8.7780846526,0.0017899851,0.1189252837,65,64,708,9342,0.7990968443,
8.7918259808,0.0016070097,0.1116463284,57,58,706,9342,0.7998228414,
8.7835804623,0.0017518519,0.1181759794,61,67,700,9342,0.7866949127,
8.8831214617,0.0017357223,0.1244915436,79,72,707,9342,0.7861831898,
8.8301168465,0.0015928869,0.1135731107,76,63,719,9342,0.8082734607,
8.7680470544,0.0017908788,0.1186041533,57,75,701,9342,0.7830855171,
8.8265456769,0.0017196970,0.1233140655,65,45,720,9342,0.8024744676,
8.7103374888,0.0016028529,0.1135731107,50,58,712,9342,0.7980660828,
8.8558447061,0.0016647834,0.1149646757,74,71,715,9342,0.7984030082,
8.6999791560,0.0015992509,0.1128238065,48,53,710,9342,0.8034709770,
8.7602162409,0.0017330383,0.1199957183,53,66,696,9342,0.7769841266,
8.8435727400,0.0016345062,0.1145365018,72,49,719,9342,0.7969183983,
8.6957908540,0.0015512675,0.1118604153,63,62,719,9342,0.8072570849,
8.6852626592,0.0016067416,0.1172125883,53,62,710,9342,0.7902388560,
8.7485341004,0.0015706215,0.1133590238,64,58,715,9342,0.7978049655,
8.6952462393,0.0017494357,0.1172125883,59,59,714,9342,0.7967063573,
8.8440934740,0.0017268623,0.1206379790,79,78,714,9342,0.7995274985,
8.6874454359,0.0015600449,0.1052237208,49,54,709,9342,0.7903593305,
8.7433041314,0.0015763732,0.1085420681,55,50,714,9342,0.7985348313,
8.7479713258,0.0015710536,0.1133590238,60,63,711,9342,0.7927301187,
8.7666935803,0.0015835223,0.1059730250,62,54,718,9342,0.8113329473,
8.7366540156,0.0017034584,0.1125026761,46,68,694,9342,0.7883963641,
8.8596236972,0.0016125420,0.1112181546,63,50,707,9342,0.7991818491,
8.8299029169,0.0015037037,0.1036180689,61,68,700,9342,0.7984182690,
8.8983904453,0.0016574177,0.1151787626,67,68,699,9342,0.7916236184,
8.8777946202,0.0016778025,0.1128238065,60,57,702,9342,0.7884523672,
8.8054400175,0.0017133259,0.1191393706,59,54,707,9342,0.7877041111,
8.7439445375,0.0017117117,0.1122885892,63,57,712,9342,0.7907411690,
8.6858638315,0.0016213152,0.1137871976,49,42,718,9342,0.8013301062,
8.6746827804,0.0015673041,0.1080068508,50,57,711,9342,0.7996683522,
8.7597339412,0.0014905451,0.1081138942,53,62,701,9342,0.7865539070,
8.7998290677,0.0017300522,0.1169985014,66,61,706,9342,0.7972996523,
8.7675750224,0.0016424581,0.1061871120,50,51,705,9342,0.7921087613,
8.8446020340,0.0017300522,0.1262042389,68,66,706,9342,0.7970379601,
8.8444366293,0.0018361266,0.1189252837,66,67,705,9342,0.7865583787,
8.8373151818,0.0014393085,0.1111111111,67,59,713,9342,0.7927150722,
8.6910448436,0.0016175359,0.1135731107,61,56,718,9342,0.8032012509,
8.7635642094,0.0016442451,0.1152858060,55,64,708,9342,0.7971641616,
8.7834771196,0.0017132216,0.1151787626,65,68,705,9342,0.7812322605,
8.7721652041,0.0015182648,0.1090772854,68,48,724,9342,0.8131761673,
8.6954753134,0.0017435321,0.1090772854,55,68,711,9342,0.7954896972,
8.7598640850,0.0015835223,0.1105758938,57,50,718,9342,0.8038303392,
8.7896400760,0.0017700113,0.1162491972,65,68,713,9342,0.8094580174,
8.7829511095,0.0017151380,0.1147505887,52,59,706,9342,0.7961905185,
8.7331255400,0.0017592593,0.1082209377,48,54,700,9342,0.7905763782,
8.8296253019,0.0016945996,0.1229929351,71,65,705,9342,0.7835719118,
8.7381395395,0.0016136364,0.1179618925,73,58,720,9342,0.8150615197,
8.7280711966,0.0017277100,0.1117533719,57,76,699,9342,0.7890516419,
8.8130877322,0.0015771812,0.1138942411,62,54,706,9342,0.7964503330,
8.8461069028,0.0016405082,0.1148576322,66,64,708,9342,0.7865988111,
8.7857494894,0.0015520481,0.1173196318,71,65,713,9342,0.8051199741,
8.8094273740,0.0017758047,0.1225647613,66,80,699,9342,0.7828217230,
8.7816138628,0.0016004540,0.1114322415,70,50,719,9342,0.8219241740,
8.8521159734,0.0018098385,0.1143224149,56,83,692,9342,0.7789276174,
8.8889331253,0.0015131086,0.1070434596,64,46,710,9342,0.8035924852,
8.7739056437,0.0016333333,0.1058659816,54,63,700,9342,0.7986168254,
8.9298364709,0.0015885417,0.1174266752,72,66,704,9342,0.7935150590,
8.8200062392,0.0014962963,0.1067223293,62,63,700,9342,0.7989131554,
8.8972724392,0.0017311234,0.1174266752,63,68,695,9342,0.7896016407,
8.9431235028,0.0016095764,0.1123956326,63,62,695,9342,0.7784141974,
8.8619670129,0.0014949037,0.1171055449,76,54,717,9342,0.8050536874,
8.7123451325,0.0017339312,0.1183900664,55,64,708,9342,0.7866344809,
8.7493676014,0.0014360705,0.1097195461,58,55,711,9342,0.7987772281,
8.7437218365,0.0018202247,0.1187111967,57,58,710,9342,0.7881642660,
8.7074197508,0.0015960290,0.1140012845,65,48,727,9342,0.8088153887,
8.6630987228,0.0016254682,0.1152858060,61,77,710,9342,0.8037620930,
8.8433303782,0.0017499075,0.1192464140,61,71,699,9342,0.7897686882,
8.7799988484,0.0015684093,0.1100406765,52,50,701,9342,0.7910592250,
8.8367282274,0.0015980719,0.1101477200,57,57,701,9342,0.7890058986,
8.8288562167,0.0017095931,0.1151787626,68,61,707,9342,0.7895298869,
8.7990382969,0.0018003766,0.1292014558,68,59,715,9342,0.7967041259,
8.7335302228,0.0019532428,0.1243845001,65,64,716,9342,0.8073601445,
8.7836461865,0.0016426726,0.1135731107,54,72,697,9342,0.7962625726,
8.9042059708,0.0017968464,0.1203168486,64,68,691,9342,0.7700109046,
8.8969076957,0.0014637846,0.1206379790,80,50,721,9342,0.8040419018,
8.6047383597,0.0017286734,0.1127167630,48,56,713,9342,0.7847247064,
8.6798277107,0.0016267579,0.1136801541,67,56,723,9342,0.7998546858,
8.6621383472,0.0017042889,0.1183900664,63,72,714,9342,0.8029634611,
8.8269911584,0.0018493909,0.1203168486,67,83,697,9342,0.7936471273,
8.8676715245,0.0017260579,0.1206379790,71,66,702,9342,0.7839871958,
8.7413018797,0.0014253648,0.1042603297,63,56,709,9342,0.7990586328,
8.8343418129,0.0016386083,0.1115392849,57,57,709,9342,0.7990330765,
8.7553125246,0.0016238361,0.1103618069,56,60,705,9342,0.7903958332,
8.7774051780,0.0017242661,0.1107899807,61,63,703,9342,0.7809896838,
8.7681692354,0.0014373089,0.1137871976,77,50,728,9342,0.8105861075,
8.6501840180,0.0016685330,0.1118604153,51,71,707,9342,0.7878262262,
8.7642473195,0.0015719697,0.1060800685,62,49,720,9342,0.8043985812,
8.7960153671,0.0016685372,0.1156069364,64,73,709,9342,0.7936872963,
8.7510163670,0.0018660647,0.1175337187,56,51,714,9342,0.8016262964,
8.7130037042,0.0017113095,0.1130378934,59,69,704,9342,0.7894398644,
8.7759805325,0.0015688488,0.1148576322,68,57,714,9342,0.7933374097,
8.6821070984,0.0017631479,0.1137871976,59,54,719,9342,0.8034492010,
8.6689922089,0.0017173995,0.1153928495,56,62,713,9342,0.7958211914,
8.7483989053,0.0014839925,0.1045814601,55,51,715,9342,0.8066865405,
8.7833468044,0.0017945866,0.1249197174,62,75,701,9342,0.7831566452,
8.8552839445,0.0016478555,0.1280239777,76,63,714,9342,0.8013378867,
8.7485474525,0.0017113095,0.1158210233,54,63,704,9342,0.7959756507,
8.7734444137,0.0016909839,0.1152858060,60,54,709,9342,0.7948517387,
8.7217404638,0.0015640164,0.1045814601,44,46,707,9342,0.7989558275,
8.8311334964,0.0016610801,0.1091843288,55,57,705,9342,0.7889088327,
8.7961191013,0.0014157303,0.1026546778,58,53,710,9342,0.7932771195,
8.6904114747,0.0015670800,0.1064011989,59,56,713,9342,0.8007951984,
8.7248973964,0.0017579143,0.1126097195,51,59,705,9342,0.7887565621,
8.7461298715,0.0016050765,0.1119674588,59,57,707,9342,0.7903509972,
8.8299081706,0.0016346516,0.1161421537,74,66,715,9342,0.7943230765,
8.7049098509,0.0016780045,0.1180689360,66,63,718,9342,0.7940346338,
8.6328122266,0.0015320440,0.1027617213,47,44,721,9342,0.8140013703,
8.7122196249,0.0016241213,0.1132519803,48,69,699,9342,0.7852444147,
8.8400254810,0.0015765766,0.1126097195,65,52,712,9342,0.7854996831,
8.7252403708,0.0015525114,0.1027617213,53,40,724,9342,0.8045578727,
8.6570311097,0.0015580524,0.1055448512,43,57,710,9342,0.8011696944,
8.8475211350,0.0016908213,0.1143224149,51,58,703,9342,0.7993905562,
8.8634959414,0.0016759777,0.1144294584,58,55,705,9342,0.7975963686,
8.8209627914,0.0016835017,0.1176407621,59,55,709,9342,0.8130721658,
8.9138868428,0.0017069597,0.1152858060,53,71,690,9342,0.7853477277,
8.8954470996,0.0016852264,0.1133590238,58,46,702,9342,0.7907911032,
8.8139959184,0.0017110126,0.1107899807,53,57,698,9342,0.7839407848,
8.8976545662,0.0015252976,0.1092913723,67,60,704,9342,0.7914794942,
8.8536560425,0.0015716946,0.1102547634,66,64,705,9342,0.7876198888,
8.7628839732,0.0014794216,0.1084350246,61,65,701,9342,0.7895166270,
8.9160270438,0.0016741238,0.1192464140,69,64,706,9342,0.7952362730,
8.8251050380,0.0018161435,0.1173196318,61,59,708,9342,0.7856720108,
8.7691328637,0.0015708380,0.1173196318,71,66,713,9342,0.8005854341,
8.7627638128,0.0018742985,0.1189252837,59,62,709,9342,0.7928459061,
8.7605237634,0.0016155883,0.1083279812,65,55,719,9342,0.8055837538,
8.6534926744,0.0014632325,0.1052237208,48,60,707,9342,0.7939131776,
8.7552527816,0.0015919283,0.1105758938,58,57,708,9342,0.7904435275,
8.7569796926,0.0015137788,0.0980518090,54,45,717,9342,0.7998976877,
8.6598961929,0.0015968290,0.1070434596,55,55,717,9342,0.7963863051,
8.6913658035,0.0017120181,0.1165703276,61,60,718,9342,0.8009508263,
8.6564988430,0.0018047673,0.1056518947,47,46,719,9342,0.7996781663,
8.6312094036,0.0016271186,0.1127167630,54,58,715,9342,0.7992661773,
8.7615949835,0.0018164794,0.1188182402,69,73,710,9342,0.7973825977,
8.7894247966,0.0018514371,0.1269535431,66,68,707,9342,0.7924963845,
8.7819471385,0.0014994363,0.1081138942,63,56,713,9342,0.7913030567,
8.7305647001,0.0015320440,0.1057589381,57,49,721,9342,0.8019418316,
8.6831273866,0.0018733706,0.1205309356,53,66,705,9342,0.7934856684,
8.7808855032,0.0015537998,0.1069364162,61,52,714,9342,0.8023907070,
8.6895539652,0.0015906563,0.1086491115,46,59,701,9342,0.7827445522,
8.8191062277,0.0014576271,0.1089702419,66,52,715,9342,0.7994232072,
8.7479368403,0.0017415730,0.1211731963,56,60,710,9342,0.7926636749,
8.7239271591,0.0017079580,0.1102547634,51,49,712,9342,0.7925323983,
8.7404554780,0.0017881549,0.1203168486,69,59,722,9342,0.8059589222,
8.6877102420,0.0016797020,0.1123956326,51,67,705,9342,0.7908845573,
8.7404311231,0.0017453184,0.1201027617,61,56,710,9342,0.7955980439,
8.7554302400,0.0016629044,0.1151787626,59,54,714,9342,0.7994940737,
8.7116833185,0.0015537998,0.1152858060,59,58,714,9342,0.7971849931,
8.7138197168,0.0016855631,0.1135731107,57,53,718,9342,0.8077154910,
8.7566508499,0.0018568233,0.1229929351,67,78,706,9342,0.7896628275,
8.7723261145,0.0017005267,0.1117533719,62,53,714,9342,0.7941511510,
8.6755132301,0.0016193719,0.1061871120,57,52,719,9342,0.7923173771,
8.6550718073,0.0015293669,0.1115392849,62,55,726,9342,0.8102964433,
8.5936724268,0.0017890772,0.1126097195,56,66,715,9342,0.7958257168,
8.7460212766,0.0017724868,0.1163562406,58,55,718,9342,0.8061004027,
8.6765797421,0.0015450804,0.1067223293,55,63,709,9342,0.8033816938,
8.7760767731,0.0017384899,0.1122885892,50,64,695,9342,0.7831811953,
8.8818059674,0.0015769806,0.1181759794,69,56,708,9342,0.7892476868,
8.7890301312,0.0016818182,0.1171055449,66,53,720,9342,0.8070438663,
8.6779885562,0.0018882682,0.1205309356,49,64,705,9342,0.7885297437,
8.7804956499,0.0016799092,0.1191393706,74,60,719,9342,0.7970133033,
8.6542834482,0.0016949792,0.1176407621,64,65,717,9342,0.8061168853,
8.7383992590,0.0018589026,0.1182830229,59,67,707,9342,0.7892743714,
8.7703803127,0.0015482901,0.1136801541,62,56,713,9342,0.7976107977,
8.7331311241,0.0017002237,0.1150717191,55,62,706,9342,0.7887744445,
8.7277605948,0.0017660292,0.1214943267,69,64,711,9342,0.7887180554,
8.7037008058,0.0016781083,0.1217084136,69,54,726,9342,0.8118592448,
8.6378220302,0.0020127198,0.1183900664,48,65,709,9342,0.7949593854,
8.7382295797,0.0016230565,0.1118604153,60,47,721,9342,0.8042893598,
8.7127144144,0.0015625000,0.1098265896,56,72,704,9342,0.7980081387,
8.8766875124,0.0017168339,0.1234211090,70,70,703,9342,0.7818821540,
8.7772237289,0.0015715373,0.1059730250,61,40,724,9342,0.8107370702,
8.6835466485,0.0016983949,0.1119674588,52,67,707,9342,0.7933497375,
8.8296657428,0.0016383541,0.1187111967,66,56,717,9342,0.7989062739,
8.6549183086,0.0016196918,0.1072575466,47,50,713,9342,0.8113955699,
8.7528405412,0.0017816721,0.1122885892,40,66,687,9342,0.7790162724,
8.9028601670,0.0015413393,0.1106829373,57,35,709,9342,0.7924339684,
8.7329629441,0.0015240240,0.1148576322,60,57,712,9342,0.8075986974,
8.7855045062,0.0018440503,0.1219225005,62,76,698,9342,0.7936811655,
8.8996443926,0.0016057586,0.1092913723,63,64,697,9342,0.7936507187,
8.8896027042,0.0015592593,0.1088631985,55,52,700,9342,0.7942509881,
8.8462704083,0.0016499815,0.1141083280,60,57,701,9342,0.7943818605,
8.8271383205,0.0017807707,0.1141083280,55,47,709,9342,0.8010107192,
8.7281396606,0.0015826801,0.1106829373,48,50,707,9342,0.7925444753,
8.7464922186,0.0015578078,0.1111111111,53,48,712,9342,0.8010784235,
8.7405062751,0.0017638266,0.1213872832,61,65,708,9342,0.7960351388,
8.7756165313,0.0018501873,0.1172125883,54,51,710,9342,0.8043113810,
8.8649232755,0.0017281192,0.1115392849,58,62,705,9342,0.7865653874,
8.7544578475,0.0015062288,0.1067223293,54,41,717,9342,0.8035838796,
8.8276460376,0.0017112101,0.1273817170,73,88,702,9342,0.7840545723,
8.8525683260,0.0015860517,0.1184971098,68,59,711,9342,0.7988130740,
8.8086703643,0.0016893424,0.1135731107,55,47,718,9342,0.8019670031,
8.7329283708,0.0016722783,0.1129308499,59,68,709,9342,0.7992338405,
8.8176886203,0.0018074074,0.1159280668,58,65,700,9342,0.7928431439,
8.9368392314,0.0016759985,0.1240633697,75,67,707,9342,0.7843440443,
8.7417819918,0.0016780303,0.1210661529,71,58,720,9342,0.8056537238,
8.6780392194,0.0017171717,0.1193534575,54,65,709,9342,0.8048624659,
8.8491803149,0.0021208750,0.1353029330,66,73,701,9342,0.7984893733,
8.9193678874,0.0017814815,0.1205309356,66,67,700,9342,0.7930527798,
8.9196051056,0.0015478842,0.1129308499,66,63,702,9342,0.8020057722,
8.8978319815,0.0017770419,0.1255619782,61,69,694,9342,0.7772244190,
8.8685585714,0.0015182262,0.1158210233,70,51,713,9342,0.8118785857,
